location_code,PSC_Code,FisheryID,FisheryName,Gear
1M1SE101 27DF,1M1,199,SE AK Sport,4
1M1NE109   08,1M1NE,197,NE AK  Trl,1
1M1NE109   08,1M1,198,SE AK Net,2
1M1NE109   08,1M1,198,SE AK Net,3
1M1NE109   08,1M1,198,SE AK Net,6
1M1NE109   08,1M1,199,SE AK Sport,4
2MN12H008       564,2MN12,179,Cen BC Net,2
3F21902  240580 R,3F219,46,Willpa Spt,4
3F21902  240580 R,3F219,47,WlpaBT Net,2
3F21902  240581 R,3F219,46,Willpa Spt,4
3F21902  240581 R,3F219,47,WlpaBT Net,2
3F21902  240581 S,3F219,46,Willpa Spt,4
3F21902  240581 S,3F219,47,WlpaBT Net,2
2MS23P017HORS CH 12,2MS23P017,192,SGaStr Spt,4
2MS23P017HUDS IS 06,2MS23P017,192,SGaStr Spt,4
3F21902  240645 R,3F219,46,Willpa Spt,4
3F21902  240645 R,3F219,47,WlpaBT Net,2
1M1SE101 4306  DE,1M1SE,195,SE AK  Trl,1
1M1SE101 4306  DE,1M1,198,SE AK Net,2
1M1SE101 4306  DE,1M1,198,SE AK Net,3
1M1SE101 4306  DE,1M1,198,SE AK Net,6
1M1SE101 4306  DE,1M1,199,SE AK Sport,4
3F21902  240679 R,3F219,46,Willpa Spt,4
3F21902  240679 R,3F219,47,WlpaBT Net,2
3F21902  240684 R,3F219,46,Willpa Spt,4
3F21902  240684 R,3F219,47,WlpaBT Net,2
3F21902  246025 H,3F219,46,Willpa Spt,4
3F21902  246025 H,3F219,47,WlpaBT Net,2
2MS27P126TWSIXO,2MS27,190,WC VI  Spt,4
2MN26H009BULL IS 02,2MN26H009,188,Cen BC Spt,4
2MS22P015KIDD PT 01,2MS22,192,SGaStr Spt,4
2MS23P017BARE PT 06,2MS23P017,192,SGaStr Spt,4
3F21902  246040 H,3F219,46,Willpa Spt,4
3F21902  246040 H,3F219,47,WlpaBT Net,2
3F21902  246040 H01,3F219,46,Willpa Spt,4
3F21902  246040 H01,3F219,47,WlpaBT Net,2
3F21902  246045 H,3F219,46,Willpa Spt,4
3F21902  246045 H,3F219,47,WlpaBT Net,2
2MS21H021       518,2MS21,181,SW VI  Net,2
2MN26P012SCAR PT 11,2MN26P012,186,JStrBC Spt,4
2MS02M111       332,2MS02,175,SW VI  Trl,1
2MS02M111       332,2MS02,181,SW VI  Net,2
2MS02M111       332,2MS02,181,SW VI  Net,3
2MS10M032       086,2MS10,183,GeoStr Net,2
2MN25P101,2MN25,187,No BC  Spt,4
2MSTSH024       803,2MSTSH024,174,NW VI  Trl,1
1M1SE101 4606  DE,1M1SE,195,SE AK  Trl,1
1M1SE101 4606  DE,1M1,198,SE AK Net,2
1M1SE101 4606  DE,1M1,198,SE AK Net,3
1M1SE101 4606  DE,1M1,198,SE AK Net,6
1M1SE101 4606  DE,1M1,199,SE AK Sport,4
1M1SE101 4706  TFA,1M1SE,195,SE AK  Trl,1
1M1SE101 4706  TFA,1M1,198,SE AK Net,2
1M1SE101 4706  TFA,1M1,198,SE AK Net,3
1M1SE101 4706  TFA,1M1,198,SE AK Net,6
1M1SE101 4706  TFA,1M1,199,SE AK Sport,4
2MN26H009PENR IS 11,2MN26H009,188,Cen BC Spt,4
2MS23P018PORT IS 06,2MS23P018,192,SGaStr Spt,4
2MN25H004REFU BY 09,2MN25,187,No BC  Spt,4
1M1NE111 4099998,1M1NE,197,NE AK  Trl,1
1M1NE111 4099998,1M1,198,SE AK Net,2
1M1NE111 4099998,1M1,198,SE AK Net,3
1M1NE111 4099998,1M1,198,SE AK Net,6
1M1NE111 4099998,1M1,199,SE AK Sport,4
5F33271  R71    13,5F33271  R71    13,26,Yngs B Net,2
2MS27P025TAHS IN 08,2MS27,190,WC VI  Spt,4
1M1NW113 4199996,1M1NW,196,NW AK  Trl,1
1M1NW113 4199996,1M1,198,SE AK Net,2
1M1NW113 4199996,1M1,198,SE AK Net,3
1M1NW113 4199996,1M1,198,SE AK Net,6
1M1NW113 4199996,1M1,199,SE AK Sport,4
2MN26P006ARIS IS 16,2MN26P006,188,Cen BC Spt,4
2MS02M111       335,2MS02,175,SW VI  Trl,1
2MS02M111       335,2MS02,181,SW VI  Net,2
2MS02M111       335,2MS02,181,SW VI  Net,3
2MS23P018MCKE BY,2MS23P018,192,SGaStr Spt,4
2MN06H02W       458,2MN06,171,No BC  Trl,1
2MS22P013CP M BB 01,2MS22,192,SGaStr Spt,4
2MN26H009ROUS RF,2MN26H009,188,Cen BC Spt,4
5F221    FALL,All,300,Escapement,5
2MN25H02WDENH PT 49,2MN25,187,No BC  Spt,4
2MS27H23BSAIL RO,2MS27,190,WC VI  Spt,4
3F10208  030266 R,3F102,103,Skag R Net,2
1M1SE101 45DF,1M1SE,195,SE AK  Trl,1
1M1SE101 45DF,1M1,198,SE AK Net,2
1M1SE101 45DF,1M1,198,SE AK Net,3
1M1SE101 45DF,1M1,198,SE AK Net,6
1M1SE101 45DF,1M1,199,SE AK Sport,4
1M1SE101 4706,1M1SE,195,SE AK  Trl,1
1M1SE101 4706,1M1,198,SE AK Net,2
1M1SE101 4706,1M1,198,SE AK Net,3
1M1SE101 4706,1M1,198,SE AK Net,6
1M1SE101 4706,1M1,199,SE AK Sport,4
1M1SE101 4706  DE,1M1SE,195,SE AK  Trl,1
1M1SE101 4706  DE,1M1,198,SE AK Net,2
1M1SE101 4706  DE,1M1,198,SE AK Net,3
1M1SE101 4706  DE,1M1,198,SE AK Net,6
1M1SE101 4706  DE,1M1,199,SE AK Sport,4
1M1SE101 4752,1M1SE,195,SE AK  Trl,1
1M1SE101 4752,1M1,198,SE AK Net,2
1M1SE101 4752,1M1,198,SE AK Net,3
1M1SE101 4752,1M1,198,SE AK Net,6
1M1SE101 4752,1M1,199,SE AK Sport,4
3F21802  230190 S,3F21802  23,54,Chehal Spt,4
2MS22P014COMOX   14,2MS22,192,SGaStr Spt,4
2MS23P028MIDC MA 07,2MS23P028,192,SGaStr Spt,4
2MS27P024,2MS27,190,WC VI  Spt,4
2MS20H026       068,2MS20,180,NW VI  Net,2
2MS27P027PR ALIC 08,2MS27,190,WC VI  Spt,4
1M1SE106 4212  MS,1M1SE,195,SE AK  Trl,1
1M1SE106 4212  MS,1M1,198,SE AK Net,2
1M1SE106 4212  MS,1M1,198,SE AK Net,3
1M1SE106 4212  MS,1M1,198,SE AK Net,6
1M1SE106 4212  MS,1M1,199,SE AK Sport,4
2MS22P013ELK BY  09,2MS22,192,SGaStr Spt,4
2MS62P015VIVI IS 02,2MS62P015,192,SGaStr Spt,4
3M11106  870104,3M11106,92,Area 6 Spt,4
3F21802  220107 R,3F21802  2201,54,Chehal Spt,4
2MN56M085       000,2MN56,172,NoC BC Trl,1
3F10513  140019AR,3F10513  14,149,13D-K TSpt,4
3F10513  140049 S,3F10513  14,149,13D-K TSpt,4
2MN25P004QLAW AN 02,2MN25,187,No BC  Spt,4
1M1SE101 11,1M1SE,195,SE AK  Trl,1
1M1SE101 11,1M1,198,SE AK Net,2
1M1SE101 11,1M1,198,SE AK Net,3
1M1SE101 11,1M1,198,SE AK Net,6
1M1SE101 11,1M1,199,SE AK Sport,4
2MN26H011BREM IT,2MN26H011,188,Cen BC Spt,4
2MS22P016ANDE BY 18,2MS22,192,SGaStr Spt,4
3F10510  080012 R,3F10510  08,128,L WaSm Spt,4
3F42001  2672572E,3F42001  26,24,L ColR Spt,4
3F10510  080028 H02,3F10510  08,128,L WaSm Spt,4
1M1SE101 2106,1M1SE,195,SE AK  Trl,1
1M1SE101 2106,1M1,198,SE AK Net,2
1M1SE101 2106,1M1,198,SE AK Net,3
1M1SE101 2106,1M1,198,SE AK Net,6
1M1SE101 2106,1M1,199,SE AK Sport,4
1M1SE101 2106  MB,1M1SE,195,SE AK  Trl,1
1M1SE101 2106  MB,1M1,198,SE AK Net,2
1M1SE101 2106  MB,1M1,198,SE AK Net,3
1M1SE101 2106  MB,1M1,198,SE AK Net,6
1M1SE101 2106  MB,1M1,199,SE AK Sport,4
2F 29FWLFBELO MI,2F 29FW,169,Fraser Spt,4
3F10208  031404 R,3F102,103,Skag R Net,2
3F10510  080178 R02,3F10510  08,128,L WaSm Spt,4
3F10510  080181 R,3F10510  08,128,L WaSm Spt,4
3F10510  080049 R02,3F10510  08,128,L WaSm Spt,4
2MN26H006CLIO BY 01,2MN26H006,188,Cen BC Spt,4
3M42001X1  X1B,3M420,23,Buoy10 Spt,4
3M42001X1  X1B,3M420,25,L ColR Net,2
2MN26H009CRAN PT,2MN26H009,188,Cen BC Spt,4
2MS27M23BHELB IS 07,2MS27,190,WC VI  Spt,4
2MN25P003WORK CH 06,2MN25,187,No BC  Spt,4
3F10510  080110 R,3F10510  08,128,L WaSm Spt,4
3F10412  14     R82,3F10412  14,165,12C-D TSpt,4
3F10412  140124 R,3F10412  14,165,12C-D TSpt,4
3F10510  080053 R,3F10510  08,128,L WaSm Spt,4
1M1NE115 3316  MS,1M1NE,197,NE AK  Trl,1
1M1NE115 3316  MS,1M1,198,SE AK Net,2
1M1NE115 3316  MS,1M1,198,SE AK Net,3
1M1NE115 3316  MS,1M1,198,SE AK Net,6
1M1NE115 3316  MS,1M1,199,SE AK Sport,4
2MS04P013       076,2MS04P,176,GeoStr Trl,1
2MS61P013CRDE CH 41,2MS61P013,191,NGaStr Spt,4
2MN26P012DUVA PT 16,2MN26P012,186,JStrBC Spt,4
2MN26H011ELEVEN,2MN26H011,188,Cen BC Spt,4
2F 29FWLFCHILLIW,2F 29FW,169,Fraser Spt,4
2MS27M23BUCLUELE,2MS27,190,WC VI  Spt,4
2MN26H006WHAL CH 06,2MN26H006,188,Cen BC Spt,4
2MS24M19BCONS BK 03,2MS24,189,BC JDF Spt,4
2MN25H004SKEE RV,2MN25,187,No BC  Spt,4
2MN25H004DUND IS,2MN25,187,No BC  Spt,4
2MN25H001PARK PT,2MN25,187,No BC  Spt,4
1M1        06,1M1   ,195,SE AK  Trl,1
1M1        06,1M1,198,SE AK Net,2
1M1        06,1M1,198,SE AK Net,3
1M1        06,1M1,198,SE AK Net,6
1M1        06,1M1,199,SE AK Sport,4
2MS21,2MS21,181,SW VI  Net,2
2MN25P003BOST IS 03,2MN25,187,No BC  Spt,4
1M1SW104 3007  MS,1M1SW,194,SW AK  Trl,1
1M1SW104 3007  MS,1M1,198,SE AK Net,2
1M1SW104 3007  MS,1M1,198,SE AK Net,3
1M1SW104 3007  MS,1M1,198,SE AK Net,6
1M1SW104 3007  MS,1M1,199,SE AK Sport,4
3F10510  086018 R,3F10510  08,128,L WaSm Spt,4
3F21902  240405 R,3F219,46,Willpa Spt,4
3F21902  240405 R,3F219,47,WlpaBT Net,2
3F42001  26     H01,3F42001  26,24,L ColR Spt,4
3F42001  26     R92,3F42001  26,24,L ColR Spt,4
2MS63H023       056,2MS63H023,181,SW VI  Net,2
2MS23P028HLEI WL 02,2MS23P028,192,SGaStr Spt,4
1M1NE109 20,1M1NE,197,NE AK  Trl,1
1M1NE109 20,1M1,198,SE AK Net,2
1M1NE109 20,1M1,198,SE AK Net,3
1M1NE109 20,1M1,198,SE AK Net,6
1M1NE109 20,1M1,199,SE AK Sport,4
2F 29FWSWEXCH RI,2F 29FW,169,Fraser Spt,4
2MS27P124SCHO CV,2MS27,190,WC VI  Spt,4
3F42001  260002 H04,3F42001  26,24,L ColR Spt,4
2MN26H006OTTE PS 09,2MN26H006,188,Cen BC Spt,4
3F42001  260084 R,3F42001  26,24,L ColR Spt,4
1M1SW152,1M1SW,194,SW AK  Trl,1
1M1SW152,1M1,198,SE AK Net,2
1M1SW152,1M1,198,SE AK Net,3
1M1SW152,1M1,198,SE AK Net,6
1M1SW152,1M1,199,SE AK Sport,4
3F10510  0873634E,3F10510  08,128,L WaSm Spt,4
3F10510  0873637E,3F10510  08,128,L WaSm Spt,4
3F10510  0873678E,3F10510  08,128,L WaSm Spt,4
3F10510  0873704E,3F10510  08,128,L WaSm Spt,4
2MS01,2MS01,174,NW VI  Trl,1
2MS01,2MS01,180,NW VI  Net,2
2MS01,2MS01,180,NW VI  Net,3
2MS23P29MCHAS CR 01,2MS23P29,192,SGaStr Spt,4
1M1SW103 50,1M1SW,194,SW AK  Trl,1
1M1SW103 50,1M1,198,SE AK Net,2
1M1SW103 50,1M1,198,SE AK Net,3
1M1SW103 50,1M1,198,SE AK Net,6
1M1SW103 50,1M1,199,SE AK Sport,4
1M1NE115 3116,1M1NE,197,NE AK  Trl,1
1M1NE115 3116,1M1,198,SE AK Net,2
1M1NE115 3116,1M1,198,SE AK Net,3
1M1NE115 3116,1M1,198,SE AK Net,6
1M1NE115 3116,1M1,199,SE AK Sport,4
1M1NE115 3116  MS,1M1NE,197,NE AK  Trl,1
1M1NE115 3116  MS,1M1,198,SE AK Net,2
1M1NE115 3116  MS,1M1,198,SE AK Net,3
1M1NE115 3116  MS,1M1,198,SE AK Net,6
1M1NE115 3116  MS,1M1,199,SE AK Sport,4
1M1NW114 27GB  MS,1M1NW,196,NW AK  Trl,1
1M1NW114 27GB  MS,1M1,198,SE AK Net,2
1M1NW114 27GB  MS,1M1,198,SE AK Net,3
1M1NW114 27GB  MS,1M1,198,SE AK Net,6
1M1NW114 27GB  MS,1M1,199,SE AK Sport,4
3F10208  030230 R,3F102,103,Skag R Net,2
3F10208  030231 R,3F102,103,Skag R Net,2
3F10510  0873742E,3F10510  08,128,L WaSm Spt,4
3F10510  0873746E,3F10510  08,128,L WaSm Spt,4
3F10510  0873748E,3F10510  08,128,L WaSm Spt,4
2MS02M114       364,2MS02,175,SW VI  Trl,1
2MS02M114       364,2MS02,181,SW VI  Net,2
2MS02M114       364,2MS02,181,SW VI  Net,3
3F10412  150504 R01,3F10412  1505,165,12C-D TSpt,4
3F42001  260248 S,3F42001  26,24,L ColR Spt,4
1M1NE109 1003  MS,1M1NE,197,NE AK  Trl,1
1M1NE109 1003  MS,1M1,198,SE AK Net,2
1M1NE109 1003  MS,1M1,198,SE AK Net,3
1M1NE109 1003  MS,1M1,198,SE AK Net,6
1M1NE109 1003  MS,1M1,199,SE AK Sport,4
2MS24M153CHUR IS,2MS24,189,BC JDF Spt,4
1M1SE102 5006,1M1SE,195,SE AK  Trl,1
1M1SE102 5006,1M1,198,SE AK Net,2
1M1SE102 5006,1M1,198,SE AK Net,3
1M1SE102 5006,1M1,198,SE AK Net,6
1M1SE102 5006,1M1,199,SE AK Sport,4
2MN25H004TUGW IS 09,2MN25,187,No BC  Spt,4
2MS27H025BAJO PT,2MS27,190,WC VI  Spt,4
2MS61P013YUCU RP 23,2MS61P013,191,NGaStr Spt,4
1M1NE111 40,1M1NE,197,NE AK  Trl,1
1M1NE111 40,1M1,198,SE AK Net,2
1M1NE111 40,1M1,198,SE AK Net,3
1M1NE111 40,1M1,198,SE AK Net,6
1M1NE111 40,1M1,199,SE AK Sport,4
2MS27P025TLUP IN 04,2MS27,190,WC VI  Spt,4
3F10107  010120CR,3F10107  010120,99,Nook R Spt,4
3F42001  260415 R,3F42001  26,24,L ColR Spt,4
3F10805  190088 R,3F10805,85,WJDF T Net,2
3F10805  190088 R,3F10805,90,WJDF FWSpt,4
2MS27P127TOPK PT,2MS27,190,WC VI  Spt,4
3F42001  260531 R,3F42001  26,24,L ColR Spt,4
3F21902  240321 R,3F219,46,Willpa Spt,4
3F21902  240321 R,3F219,47,WlpaBT Net,2
3F21802  236035 H,3F21802  23,54,Chehal Spt,4
3F42001  261398 R,3F42001  26,24,L ColR Spt,4
3F42001  266005 H,3F42001  26,24,L ColR Spt,4
3F42001  26     R94,3F42001  26,24,L ColR Spt,4
3F42001  266014 H,3F42001  26,24,L ColR Spt,4
3F21902  240034 S,3F219,46,Willpa Spt,4
3F21902  240034 S,3F219,47,WlpaBT Net,2
2F 29M298,2F 29M298,169,Fraser Spt,4
5F33418  R      40,5F334,32,UpColR Net,2
2MS61P013OYST RV,2MS61P013,191,NGaStr Spt,4
2MS61P013PACI PL,2MS61P013,191,NGaStr Spt,4
2MS24P020JUAN ST,2MS24,189,BC JDF Spt,4
3F42001  260690 R,3F42001  26,24,L ColR Spt,4
3F42001  260697 R,3F42001  26,24,L ColR Spt,4
3F42001  260735 R,3F42001  26,24,L ColR Spt,4
3F42001  260757 R,3F42001  26,24,L ColR Spt,4
3F42001  280237 R,3F42001  28,24,L ColR Spt,4
2MN06M045       264,2MN06,171,No BC  Trl,1
2MN09H001       388,2MN09,178,No BC  Net,2
2MN09H001       453,2MN09,178,No BC  Net,2
2MN09M072       000,2MN09,178,No BC  Net,2
3M10510  888109 R,3M10510,119,Ar10 NetNT,6
3M10510  888111 R,3M10510,119,Ar10 NetNT,6
3M10510  888118 R,3M10510,119,Ar10 NetNT,6
3M11105  872364,3M11105,91,Area 5 Spt,4
3F42001  260387 H,3F42001  26,24,L ColR Spt,4
3M10745X1  X5,3M10745X1,81,4B-6C  Net,2
3M11309  872167,3M113,107,Area 9 Spt,4
3M11309  872222,3M113,107,Area 9 Spt,4
2MN25P004CHAT SD 05,2MN25,187,No BC  Spt,4
2MN25P004CHIS PS 12,2MN25,187,No BC  Spt,4
3M11106  872515,3M11106,92,Area 6 Spt,4
3M11106  872524,3M11106,92,Area 6 Spt,4
3M11106  872557,3M11106,92,Area 6 Spt,4
3M11411  870645,3M11411,129,Ar 11  Spt,4
3F42001  350002 R70,3F42001  3,32,UpColR Net,2
3F42001  350002 S75,3F42001  3,32,UpColR Net,2
3F42001  350009 H01,3F42001  3,32,UpColR Net,2
3M11107  872193,3M11107,93,Area 7 Spt,4
3M11309  870435,3M113,107,Area 9 Spt,4
3M11309  870440,3M113,107,Area 9 Spt,4
3M11309  870490,3M113,107,Area 9 Spt,4
3M11309  870495,3M113,107,Area 9 Spt,4
3M11309  872521,3M113,107,Area 9 Spt,4
3F42001  270168 S04,3F42001  27,24,L ColR Spt,4
3M11410  872008,3M11410,118,Ar 10  Spt,4
3M11410  872013,3M11410,118,Ar 10  Spt,4
2MN25H004CHAT SD 05,2MN25,187,No BC  Spt,4
2MN25P001WIAH PT 05,2MN25,187,No BC  Spt,4
1M1SW103 80DF,1M1SW,194,SW AK  Trl,1
1M1SW103 80DF,1M1,198,SE AK Net,2
1M1SW103 80DF,1M1,198,SE AK Net,3
1M1SW103 80DF,1M1,198,SE AK Net,6
1M1SW103 80DF,1M1,199,SE AK Sport,4
3F10208  040435 R01,3F102,103,Skag R Net,2
3F10208  040435 R02,3F102,103,Skag R Net,2
2F 29FWLSLOG PO,2F 29FW,169,Fraser Spt,4
2F 29FWLFNEW WES 13,2F 29FW,169,Fraser Spt,4
1M1SE101 47DF,1M1SE,195,SE AK  Trl,1
1M1SE101 47DF,1M1,198,SE AK Net,2
1M1SE101 47DF,1M1,198,SE AK Net,3
1M1SE101 47DF,1M1,198,SE AK Net,6
1M1SE101 47DF,1M1,199,SE AK Sport,4
1M1NWSA13,1M1NW,196,NW AK  Trl,1
1M1NWSA13,1M1,198,SE AK Net,2
1M1NWSA13,1M1,198,SE AK Net,3
1M1NWSA13,1M1,198,SE AK Net,6
1M1NWSA13,1M1,199,SE AK Sport,4
1M1SE106 1006,1M1SE,195,SE AK  Trl,1
1M1SE106 1006,1M1,198,SE AK Net,2
1M1SE106 1006,1M1,198,SE AK Net,3
1M1SE106 1006,1M1,198,SE AK Net,6
1M1SE106 1006,1M1,199,SE AK Sport,4
1M1SE101 4007  MS,1M1SE,195,SE AK  Trl,1
1M1SE101 4007  MS,1M1,198,SE AK Net,2
1M1SE101 4007  MS,1M1,198,SE AK Net,3
1M1SE101 4007  MS,1M1,198,SE AK Net,6
1M1SE101 4007  MS,1M1,199,SE AK Sport,4
1M1SE101 4106  DE,1M1SE,195,SE AK  Trl,1
1M1SE101 4106  DE,1M1,198,SE AK Net,2
1M1SE101 4106  DE,1M1,198,SE AK Net,3
1M1SE101 4106  DE,1M1,198,SE AK Net,6
1M1SE101 4106  DE,1M1,199,SE AK Sport,4
1M1NE111 3404,1M1NE,197,NE AK  Trl,1
1M1NE111 3404,1M1,198,SE AK Net,2
1M1NE111 3404,1M1,198,SE AK Net,3
1M1NE111 3404,1M1,198,SE AK Net,6
1M1NE111 3404,1M1,199,SE AK Sport,4
2MN25P142FREE RK,2MN25,187,No BC  Spt,4
5F33492  R410   18,5F334,32,UpColR Net,2
5F33209  R4132  13,5F33209,25,L ColR Net,2
1M1SE101   07  MS,1M1SE,195,SE AK  Trl,1
1M1SE101   07  MS,1M1,198,SE AK Net,2
1M1SE101   07  MS,1M1,198,SE AK Net,3
1M1SE101   07  MS,1M1,198,SE AK Net,6
1M1SE101   07  MS,1M1,199,SE AK Sport,4
1M1NE111 4204,1M1NE,197,NE AK  Trl,1
1M1NE111 4204,1M1,198,SE AK Net,2
1M1NE111 4204,1M1,198,SE AK Net,3
1M1NE111 4204,1M1,198,SE AK Net,6
1M1NE111 4204,1M1,199,SE AK Sport,4
1M1NW113   NO3 DE,1M1NW,196,NW AK  Trl,1
1M1NW113   NO3 DE,1M1,198,SE AK Net,2
1M1NW113   NO3 DE,1M1,198,SE AK Net,3
1M1NW113   NO3 DE,1M1,198,SE AK Net,6
1M1NW113   NO3 DE,1M1,199,SE AK Sport,4
2MN25H004DODG CV 10,2MN25,187,No BC  Spt,4
1M1SE101 29DF,1M1SE,195,SE AK  Trl,1
1M1SE101 29DF,1M1,198,SE AK Net,2
1M1SE101 29DF,1M1,198,SE AK Net,3
1M1SE101 29DF,1M1,198,SE AK Net,6
1M1SE101 29DF,1M1,199,SE AK Sport,4
1M1NE109 1034,1M1NE,197,NE AK  Trl,1
1M1NE109 1034,1M1,198,SE AK Net,2
1M1NE109 1034,1M1,198,SE AK Net,3
1M1NE109 1034,1M1,198,SE AK Net,6
1M1NE109 1034,1M1,199,SE AK Sport,4
1M1NW113 37,1M1NW,196,NW AK  Trl,1
1M1NW113 37,1M1,198,SE AK Net,2
1M1NW113 37,1M1,198,SE AK Net,3
1M1NW113 37,1M1,198,SE AK Net,6
1M1NW113 37,1M1,199,SE AK Sport,4
6MOSFTIB QNTN NET,6MOSF,7,So Cal Spt,4
6MOSFTIB QNTN NET,6MOSF,8,So Cal Trl,1
2MS22P015HIDA PT 03,2MS22,192,SGaStr Spt,4
1M1SE108 6005  DE,1M1SE,195,SE AK  Trl,1
1M1SE108 6005  DE,1M1,198,SE AK Net,2
1M1SE108 6005  DE,1M1,198,SE AK Net,3
1M1SE108 6005  DE,1M1,198,SE AK Net,6
1M1SE108 6005  DE,1M1,199,SE AK Sport,4
1M1NW114 2704,1M1NW,196,NW AK  Trl,1
1M1NW114 2704,1M1,198,SE AK Net,2
1M1NW114 2704,1M1,198,SE AK Net,3
1M1NW114 2704,1M1,198,SE AK Net,6
1M1NW114 2704,1M1,199,SE AK Sport,4
5F22208  R      32,5F22208,13,No Ore Trm,4
5F22208  R8     32,5F22208,13,No Ore Trm,4
1M1NW113 35NO3,1M1NW,196,NW AK  Trl,1
1M1NW113 35NO3,1M1,198,SE AK Net,2
1M1NW113 35NO3,1M1,198,SE AK Net,3
1M1NW113 35NO3,1M1,198,SE AK Net,6
1M1NW113 35NO3,1M1,199,SE AK Sport,4
5F33203  R205   12,5F33203,24,L ColR Spt,4
2MN25H02WHIPP IS,2MN25,187,No BC  Spt,4
2MS22P013GOWL IS 03,2MS22,192,SGaStr Spt,4
1M1NW113 5103  MS,1M1NW,196,NW AK  Trl,1
1M1NW113 5103  MS,1M1,198,SE AK Net,2
1M1NW113 5103  MS,1M1,198,SE AK Net,3
1M1NW113 5103  MS,1M1,198,SE AK Net,6
1M1NW113 5103  MS,1M1,199,SE AK Sport,4
1M1NW113 5103,1M1NW,196,NW AK  Trl,1
1M1NW113 5103,1M1,198,SE AK Net,2
1M1NW113 5103,1M1,198,SE AK Net,3
1M1NW113 5103,1M1,198,SE AK Net,6
1M1NW113 5103,1M1,199,SE AK Sport,4
2MN26H007VIEW PT 09,2MN26H007,188,Cen BC Spt,4
1M1NW113 5403  MS,1M1NW,196,NW AK  Trl,1
1M1NW113 5403  MS,1M1,198,SE AK Net,2
1M1NW113 5403  MS,1M1,198,SE AK Net,3
1M1NW113 5403  MS,1M1,198,SE AK Net,6
1M1NW113 5403  MS,1M1,199,SE AK Sport,4
1M1        05  DE,1M1   ,195,SE AK  Trl,1
1M1        05  DE,1M1,198,SE AK Net,2
1M1        05  DE,1M1,198,SE AK Net,3
1M1        05  DE,1M1,198,SE AK Net,6
1M1        05  DE,1M1,199,SE AK Sport,4
1M1SE107 40DF,1M1SE,195,SE AK  Trl,1
1M1SE107 40DF,1M1,198,SE AK Net,2
1M1SE107 40DF,1M1,198,SE AK Net,3
1M1SE107 40DF,1M1,198,SE AK Net,6
1M1SE107 40DF,1M1,199,SE AK Sport,4
1M1SE107 4512,1M1SE,195,SE AK  Trl,1
1M1SE107 4512,1M1,198,SE AK Net,2
1M1SE107 4512,1M1,198,SE AK Net,3
1M1SE107 4512,1M1,198,SE AK Net,6
1M1SE107 4512,1M1,199,SE AK Sport,4
1M1SW      07  MS,1M1SW,194,SW AK  Trl,1
1M1SW      07  MS,1M1,198,SE AK Net,2
1M1SW      07  MS,1M1,198,SE AK Net,3
1M1SW      07  MS,1M1,198,SE AK Net,6
1M1SW      07  MS,1M1,199,SE AK Sport,4
1M1SW      13,1M1SW,194,SW AK  Trl,1
1M1SW      13,1M1,198,SE AK Net,2
1M1SW      13,1M1,198,SE AK Net,3
1M1SW      13,1M1,198,SE AK Net,6
1M1SW      13,1M1,199,SE AK Sport,4
2MN26H006KITSAWA 01,2MN26H006,188,Cen BC Spt,4
2MN26H007RAYM PS 24,2MN26H007,188,Cen BC Spt,4
2MN26H008REST BY 13,2MN26H008,188,Cen BC Spt,4
5F33209  R5321  13,5F33209,25,L ColR Net,2
1M1NW114 25,1M1NW,196,NW AK  Trl,1
1M1NW114 25,1M1,198,SE AK Net,2
1M1NW114 25,1M1,198,SE AK Net,3
1M1NW114 25,1M1,198,SE AK Net,6
1M1NW114 25,1M1,199,SE AK Sport,4
3M10308  D      S,3M10308  D,112,Ar8D NetTR,2
6MOCR,6MOCR,5,Ca KMZ Spt,4
6MOCR,6MOCR,6,Ca KMZ Trl,1
1M1SE108 4005  DE,1M1SE,195,SE AK  Trl,1
1M1SE108 4005  DE,1M1,198,SE AK Net,2
1M1SE108 4005  DE,1M1,198,SE AK Net,3
1M1SE108 4005  DE,1M1,198,SE AK Net,6
1M1SE108 4005  DE,1M1,199,SE AK Sport,4
2MS61P013QUAT CV 05,2MS61P013,191,NGaStr Spt,4
2MS22P013MAUR IS 18,2MS22,192,SGaStr Spt,4
2MS22P014DEEP BY 08,2MS22,192,SGaStr Spt,4
5F33209  R432   13,5F33209,25,L ColR Net,2
2MS23P018MOUA PT 04,2MS23P018,192,SGaStr Spt,4
1M1NW113 36,1M1NW,196,NW AK  Trl,1
1M1NW113 36,1M1,198,SE AK Net,2
1M1NW113 36,1M1,198,SE AK Net,3
1M1NW113 36,1M1,198,SE AK Net,6
1M1NW113 36,1M1,199,SE AK Sport,4
2MN25H001MCPH PT,2MN25,187,No BC  Spt,4
1M1SE106 4305  MS,1M1SE,195,SE AK  Trl,1
1M1SE106 4305  MS,1M1,198,SE AK Net,2
1M1SE106 4305  MS,1M1,198,SE AK Net,3
1M1SE106 4305  MS,1M1,198,SE AK Net,6
1M1SE106 4305  MS,1M1,199,SE AK Sport,4
1M1NW183 10NO3,1M1NW,196,NW AK  Trl,1
1M1NW183 10NO3,1M1,198,SE AK Net,2
1M1NW183 10NO3,1M1,198,SE AK Net,3
1M1NW183 10NO3,1M1,198,SE AK Net,6
1M1NW183 10NO3,1M1,199,SE AK Sport,4
2MN26P006DOUG CH 02,2MN26P006,188,Cen BC Spt,4
